,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew
289,20,RL,7.098626104970388,20.458096087785453,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.103593650252291,TA,TA,CBlock,TA,TA,Av,BLQ,12.996160097501178,Unf,1.0,9.702627911087824,GasA,TA,Y,SBrkr,1.0,13.684284977315308,3,1,TA,5,Typ,0,No,Attchd,1969.0,Unf,1.0,10.294080796212425,TA,TA,Y,1.0,1.0,8,2009,WD,Abnorml,15.80323509569918,2.0,1.0,0.5,0.7853618421052632,0,40,1.0
290,60,RL,1.0,22.179952927703887,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,9.88963985670167,TA,Gd,PConc,Gd,TA,No,GLQ,10.905600473990324,Unf,1.0,11.147931683722206,GasA,Ex,Y,SBrkr,1.0,15.60764953219383,4,1,Gd,8,Typ,2,TA,Attchd,1977.0,RFn,2.0,11.371952633774399,TA,TA,Y,1.0,1.0,11,2009,WD,Normal,16.700971896068804,2.0,11.51095939425957,0.7158948685857321,0.47577092511013214,15,17,0.0
291,20,RL,6.744420430279228,19.561245274868497,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,TA,TA,No,BLQ,11.942769292012862,Unf,1.0,9.274265741119429,GasA,TA,Y,SBrkr,1.0,12.718228468762483,2,1,TA,5,Typ,0,No,Attchd,1967.0,Fin,1.0,10.118180873967548,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,14.730882561077351,1.5,1.0,0.5,0.75,0,42,1.0
292,20,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,14.435931079075807,GasA,TA,Y,SBrkr,1.0,14.435931079075807,3,1,TA,7,Typ,0,No,Attchd,1967.0,Unf,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,3,2009,COD,Normal,16.63749574131181,1.5,9.103593650252291,0.5,0.0,0,42,1.0
293,60,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,9.622253717854797,TA,TA,CBlock,TA,TA,No,ALQ,12.139905219055976,Unf,1.0,11.099957091404244,GasA,Gd,Y,SBrkr,1.0,15.27696734861072,4,1,TA,8,Typ,1,TA,Attchd,1974.0,RFn,2.0,11.262041676152034,TA,TA,Y,1.0,1.0,5,2009,COD,Abnorml,16.732331064008918,3.0,9.806219318423938,0.638871667699938,0.5991416309012876,0,35,1.0
294,85,RL,1.0,22.944481116337045,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,11.317500955076602,TA,TA,CBlock,Gd,TA,Av,GLQ,13.016594470773011,Unf,1.0,9.780688591938043,GasA,Fa,Y,SBrkr,1.0,13.92377212697392,3,1,TA,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,11.246736153405903,TA,TA,Y,1.0,1.0,5,2009,WD,Normal,15.958843573749009,2.5,4.858806663498184,0.5172413793103449,0.7808441558441559,0,38,1.0
295,20,RL,6.684506656824126,19.720743997032738,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,12.274547968730774,Unf,1.0,8.620056264664793,GasA,Gd,Y,SBrkr,1.0,12.812492076604793,2,1,TA,5,Typ,1,Po,Detchd,1988.0,Unf,2.0,10.69122459677165,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,14.835525131485651,2.0,10.459636543250584,0.5,0.8210290827740492,0,49,1.0
296,20,RL,6.831327892742091,20.06039951062208,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Hip,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,10.73416781526148,Unf,1.0,11.067536496617619,GasA,Ex,Y,SBrkr,1.0,12.718228468762483,3,1,TA,5,Typ,0,No,Detchd,1960.0,Unf,1.0,10.087756729969003,TA,TA,Y,1.0,1.0,9,2009,WD,Normal,14.730882561077351,1.0,1.0,0.5,0.4664351851851852,0,50,1.0
297,20,RL,1.0,20.649971264889416,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,8.620056264664793,TA,TA,CBlock,TA,TA,No,BLQ,12.421227119782216,Unf,1.0,9.737598519334247,GasA,TA,Y,SBrkr,1.0,14.015962914755876,3,1,TA,6,Typ,1,Gd,Attchd,1982.0,RFn,3.0,12.396658166096783,TA,TA,Y,1.0,1.0,5,2009,WD,Normal,15.763315348446238,2.0,7.314734756825906,0.5670274771024146,0.7451923076923077,0,52,1.0
298,20,RL,1.0,22.09461428926728,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.968980585391403,TA,Gd,CBlock,TA,TA,No,BLQ,11.847718285666259,LwQ,9.114592997374732,9.335516734766312,GasA,Fa,Y,SBrkr,1.0,14.730882561077351,3,1,TA,7,Min1,1,Gd,Detchd,1956.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,7,2009,WD,Normal,16.233384166784198,3.0,7.635082099792532,0.622478386167147,0.7881679389312977,0,53,1.0
299,20,RL,7.337529394588084,20.608014183046155,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.284573404551008,TA,TA,CBlock,TA,TA,No,ALQ,10.103010378675691,BLQ,11.332449655591146,11.226205916995328,GasA,TA,Y,SBrkr,1.0,13.908165436649409,3,1,Gd,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,11.784116508882775,TA,TA,Y,1.0,1.0,2,2009,WD,Normal,16.051729550236193,2.5,10.185444953830356,0.5,0.6260472201066261,34,14,0.0
300,20,RL,7.934539989873997,21.069142933286322,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,Stone,8.39749795772246,TA,Gd,CBlock,TA,TA,No,LwQ,13.119733293613173,Unf,1.0,9.978566621047088,GasA,TA,Y,SBrkr,1.0,13.860917559515176,3,1,TA,6,Typ,2,Gd,Detchd,1964.0,Unf,2.0,11.371952633774399,TA,TA,Y,1.0,1.0,7,2009,COD,Abnorml,15.999287648538074,2.5,8.087847117871966,0.5,0.7724458204334366,0,45,1.0
301,60,RL,1.0,20.445016618577956,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,ALQ,10.641351296142753,Unf,1.0,10.432706736141741,GasA,TA,Y,SBrkr,1.0,15.395412510088036,4,1,TA,7,Typ,1,TA,Attchd,1965.0,Fin,2.0,11.51095939425957,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,16.359078669851243,2.5,10.05699595993719,0.7420249653259362,0.521505376344086,0,44,1.0
302,80,RL,7.337529394588084,21.427595070563232,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.448232316019433,TA,TA,CBlock,TA,TA,Gd,ALQ,11.598691053386194,Unf,1.0,11.910037588615648,GasA,Ex,Y,SBrkr,1.0,14.451272702162258,4,1,Gd,7,Typ,1,Po,BuiltIn,1961.0,Fin,2.0,10.512743904430815,TA,TA,Y,1.0,1.0,9,2009,WD,Normal,16.242836072524,2.0,7.337529394588084,0.5660919540229885,0.47019867549668876,0,48,1.0
303,20,RL,6.914940018959451,20.780932692943377,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,7.65495044352145,ALQ,9.576545449247062,11.796942228993219,GasA,Gd,Y,SBrkr,1.0,13.010768996247894,2,1,TA,5,Typ,0,No,Attchd,1955.0,RFn,1.0,10.25112953344019,TA,TA,Y,1.0,1.0,2,2009,WD,Normal,15.055628032763455,2.0,6.968980585391403,0.5,0.3614583333333333,0,54,1.0
304,20,RL,7.448232316019433,20.834231912212953,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,1.0,Gd,TA,CBlock,TA,TA,No,Rec,13.580152037284352,Unf,1.0,11.307493576715228,GasA,TA,Y,SBrkr,1.0,14.664804023566592,2,1,TA,5,Typ,0,No,Attchd,1967.0,Unf,2.0,11.515640585342503,Gd,TA,Y,1.0,1.0,4,2009,WD,Normal,16.880494845959035,2.0,10.2294051976266,0.5016315633343221,0.6982142857142857,0,42,1.0
305,20,RL,7.491069783799412,21.096939891631607,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,2.5409627556327754,TA,TA,CBlock,TA,TA,No,Rec,13.905930143686216,Unf,1.0,8.353461784034922,GasA,Ex,Y,SBrkr,1.0,14.207704757831017,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,11.420612667160878,TA,TA,Y,1.0,1.0,4,2009,WD,Normal,16.38419149362691,3.0,10.301176043547175,0.5,0.9029593943565037,0,48,1.0
306,20,RL,7.221213632878419,22.451604343301803,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.211557890737238,TA,Gd,CBlock,TA,TA,No,ALQ,14.069697995198808,Unf,1.0,8.812235750158614,GasA,Gd,Y,SBrkr,1.0,14.434008703823304,2,1,Gd,5,Typ,2,Gd,Attchd,1966.0,Unf,2.0,11.477986955730136,TA,TA,Y,1.0,1.0,7,2009,WD,Normal,16.63002312062531,3.0,11.018228076426249,0.5007989773090444,0.8879641485275288,42,1,0.0
307,20,RL,7.047663906109832,20.352404740375807,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,8.672744986667857,Gd,TA,CBlock,TA,TA,No,ALQ,12.69262258528247,Unf,1.0,10.125735246126716,GasA,TA,Y,SBrkr,1.0,13.508076870014259,3,1,TA,6,Typ,0,No,Attchd,1956.0,RFn,1.0,9.914178988939392,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,15.64234190733387,2.0,9.667200502940773,0.49459576307825337,0.7322497861420018,0,53,1.0
308,20,RL,1.0,21.70620224537652,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1960,1960,Gable,CompShg,Plywood,Plywood,BrkFace,8.15298821355506,TA,TA,CBlock,TA,TA,No,BLQ,11.487444346097531,Unf,1.0,12.456000850475936,GasA,Gd,Y,SBrkr,1.0,13.943734908279543,3,1,TA,5,Typ,2,Gd,Attchd,1960.0,Unf,2.0,10.956818543247373,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,16.091209042711313,1.5,9.136453549445715,0.5,0.40933032355154253,0,49,1.0
309,20,RL,6.859551208605442,20.56141857624787,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,CBlock,TA,TA,No,ALQ,12.177886445230312,Unf,1.0,9.864879392672357,GasA,TA,Y,SBrkr,1.0,13.091404736594225,3,1,Gd,6,Typ,0,No,Attchd,1959.0,Unf,1.0,10.002329725380731,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,15.145138012244155,3.0,8.566242862974532,0.5,0.7165991902834008,39,11,0.0
310,20,RL,6.968980585391403,20.347947765898184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,10.922772885913934,BLQ,9.125546157091508,11.585005856057766,GasA,TA,Y,SBrkr,1.0,13.650729433598324,3,1,TA,6,Typ,0,No,Attchd,1956.0,RFn,1.0,10.05699595993719,TA,TA,Y,1.0,1.0,11,2009,COD,Abnorml,15.765989806073389,1.5,8.552607585780637,0.5,0.5299500831946755,0,53,1.0
311,20,RL,6.968980585391403,20.347947765898184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,8.77494479144778,LwQ,11.184716170074022,12.248813306949817,GasA,Gd,Y,FuseA,1.0,14.059017169586484,3,1,Gd,6,Typ,0,No,Attchd,1955.0,Unf,1.0,10.391827134755262,TA,TA,Y,1.0,1.0,7,2009,WD,Normal,16.219162819801596,1.5,9.864879392672357,0.5,0.47395079594790157,0,54,1.0
312,20,RL,7.221213632878419,21.0307970774932,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1956,1956,Gable,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,8.552607585780637,LwQ,12.33259669398507,9.986510387427588,GasA,TA,Y,SBrkr,1.0,13.645908720595072,3,1,TA,6,Typ,2,Gd,Attchd,1956.0,Unf,1.0,9.978566621047088,TA,TA,Y,1.0,1.0,11,2009,WD,Family,15.760638998106923,2.0,10.243906751287225,0.5,0.7541666666666667,0,53,1.0
313,90,RL,7.1236810031695965,20.66331783840205,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,11.979185033174488,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,14.967189014255647,GasA,Ex,Y,SBrkr,1.0,14.967189014255647,4,2,TA,8,Typ,0,No,Detchd,1958.0,Unf,2.0,11.246736153405903,TA,Fa,Y,1.0,1.0,12,2009,WD,Normal,17.227109871281918,2.0,1.0,0.5,0.0,0,51,1.0
314,20,RL,6.460736201340262,20.06182399544735,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1954,1954,Hip,CompShg,MetalSd,MetalSd,BrkFace,7.221213632878419,TA,TA,CBlock,TA,TA,No,ALQ,11.221051196470764,Unf,1.0,11.616842895097365,GasA,Gd,Y,SBrkr,1.0,13.295533670602968,3,1,TA,6,Typ,0,No,Attchd,1954.0,Unf,1.0,10.002329725380731,TA,TA,Y,1.0,1.0,2,2009,WD,Normal,15.371727184633388,2.0,1.0,0.5,0.4613935969868173,0,55,1.0
315,20,RL,6.88741871045203,21.961690589912557,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Hip,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,10.087756729969003,Unf,1.0,10.200175163976272,GasA,TA,Y,FuseA,1.0,13.42672210601488,2,1,TA,5,Typ,0,No,Basment,1951.0,Unf,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,10,2009,WD,Normal,14.757329159016129,1.0,9.64931139996047,0.6379804934021801,0.48811410459587956,0,58,1.0
316,30,RL,7.221213632878419,20.225941573511186,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,BLQ,12.147538247731708,Unf,1.0,7.512195594586373,GasA,TA,Y,SBrkr,1.0,12.4835501066498,2,1,Fa,4,Typ,0,No,Detchd,1945.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,14.470356975566093,2.0,1.0,0.5,0.8827238335435057,5,59,0.0
317,20,RL,6.684506656824126,19.81699337792657,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1952,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,TA,CBlock,TA,TA,No,GLQ,12.925120017743208,Unf,1.0,7.65495044352145,GasA,Gd,Y,SBrkr,1.0,13.211538234168557,2,1,Gd,5,Typ,0,No,Attchd,1952.0,Unf,1.0,9.415041675666915,TA,TA,Y,1.0,1.0,3,2009,WD,Normal,15.278490577412953,2.0,1.0,0.5,0.9030067895247332,53,4,0.0
318,20,RL,7.098626104970388,20.68451002579189,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,8.338607270038526,TA,TA,Slab,No,No,No,No,1.0,No,1.0,1.0,GasA,TA,Y,FuseA,1.0,13.669944418938893,2,1,TA,7,Typ,0,No,Attchd,1953.0,Fin,1.0,11.809714792833018,TA,TA,Y,1.0,1.0,8,2009,ConLD,Normal,13.669944418938893,1.5,10.087756729969003,1.0,0,0,56,1.0
319,60,RL,7.172972078519893,21.4077218372937,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,Mn,ALQ,12.1437240505641,Unf,1.0,1.0,GasA,Ex,Y,FuseA,1.0,14.356245583415678,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,2.0,10.776483168029046,TA,TA,Y,1.0,1.0,12,2009,WD,Normal,15.520201951720022,2.5,8.24755142516836,0.6859838274932615,1.0,51,10,0.0
320,20,RL,6.684506656824126,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,10.65390077895301,Unf,1.0,12.541317584499387,GasA,TA,Y,SBrkr,1.0,13.645908720595072,3,1,TA,6,Typ,0,No,Attchd,1950.0,Fin,1.0,9.567309925236039,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,15.760638998106923,1.0,8.120635667155021,0.5,0.325,0,59,1.0
321,20,RL,6.460736201340262,18.578141275826727,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.480119387602214,GasA,Gd,Y,FuseA,1.0,12.480119387602214,2,1,TA,4,Typ,0,No,Attchd,1958.0,Unf,1.0,10.499559509904033,Fa,TA,Y,1.0,1.0,8,2009,WD,Normal,14.466548314421098,1.0,7.448232316019433,0.5,0.0,0,51,1.0
322,60,RL,6.684506656824126,21.18234699371091,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.054693052542088,GasA,Ex,Y,SBrkr,1.0,13.994234064922544,4,1,Gd,7,Typ,0,No,Detchd,1939.0,Unf,2.0,12.222867447268218,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,15.226345058898556,2.5,10.140782843836698,0.6666666666666666,0.0,67,3,0.0
323,70,RL,7.221213632878419,20.070361532698673,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,1.0,Unf,1.0,10.746321106905897,GasA,Gd,Y,SBrkr,1.0,13.233417658528738,2,1,TA,6,Typ,0,No,Detchd,1940.0,Unf,1.0,9.873157741448868,TA,TA,N,1.0,1.0,5,2009,WD,Normal,14.189203207575114,1.0,9.856575964639738,0.7195290858725761,0.0,103,6,0.0
324,30,RL,6.684506656824126,20.964883935307824,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,13.27405882526201,GasA,Ex,Y,SBrkr,1.0,13.338074434417361,3,1,Ex,6,Typ,0,No,Detchd,1987.0,Unf,1.0,9.72889799237455,TA,TA,N,1.0,1.0,12,2009,WD,Normal,15.383588724601076,1.0,7.881187323763808,0.5056285178236398,0.0,25,59,0.0
325,50,RL,6.684506656824126,21.03464573068548,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,13.908165436649409,GasA,TA,Y,SBrkr,13.30088091103977,15.729723980884305,3,1,Gd,8,Min2,1,TA,Detchd,1954.0,Unf,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,16.051729550236193,2.0,10.905600473990324,0.9051789794364051,0.0,35,59,0.0
326,70,RL,6.684506656824126,19.598237927298484,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,Gd,PConc,TA,TA,No,Unf,1.0,Unf,1.0,11.56205956952421,GasA,Ex,Y,SBrkr,1.0,14.663001135317261,4,1,Gd,5,Typ,0,No,Detchd,2008.0,Unf,2.0,11.843518696025114,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,15.554295211814171,2.0,7.881187323763808,0.7511111111111111,0.0,98,1,0.0
327,30,RL,7.448232316019433,18.531355350027443,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,None,1.0,Fa,TA,PConc,Fa,TA,No,Unf,1.0,Unf,1.0,10.812268655479881,GasA,Gd,N,FuseA,1.0,11.736626193764538,2,1,Gd,4,Typ,0,No,No,0,No,0.0,1.0,No,No,N,1.0,1.0,6,2009,WD,Normal,13.16734335337759,2.0,7.244955797756471,0.5901477832512315,0.0,10,59,0.0
328,30,RL,6.684506656824126,21.18234699371091,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.222867447268218,GasA,TA,N,SBrkr,1.0,12.660327958903798,2,1,Gd,4,Typ,0,No,Detchd,1980.0,Fin,2.0,11.634887347225343,TA,TA,N,1.0,1.0,6,2009,WD,Normal,14.43208528618426,1.0,1.0,0.5402298850574713,0.0,30,59,0.0
329,30,RL,6.684506656824126,21.18234699371091,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.868631091996152,GasA,TA,Y,FuseA,1.0,12.241421919609065,1,1,TA,4,Typ,0,No,Detchd,1959.0,Unf,1.0,10.178050664421775,TA,TA,Y,1.0,1.0,11,2009,WD,Normal,14.000767013448646,1.5,5.492017742920502,0.5350553505535055,0.0,108,11,0.0
330,90,RL,7.244955797756471,20.741374244088906,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,2Story,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,Stone,11.169007130464756,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,13.759768216884932,GasA,TA,Y,SBrkr,1.0,15.948665258285532,6,2,TA,12,Typ,0,No,Attchd,1969.0,RFn,3.0,12.852507590465331,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,17.281931811199097,3.0,1.0,0.6708860759493671,0.0,0,40,1.0
331,20,RL,7.2917110215767,20.930791042784694,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.986510387427588,TA,TA,CBlock,TA,TA,No,Rec,10.616086912297321,Unf,1.0,13.114086926001544,GasA,Fa,Y,SBrkr,1.0,14.054735647204454,3,1,TA,6,Typ,0,No,Attchd,1963.0,Unf,1.0,10.486313901150885,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,16.214410711838834,1.5,9.274265741119429,0.5,0.2782608695652174,0,46,1.0
332,20,RL,7.148460831341732,21.436440446878127,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,1.0,Fa,TA,CBlock,TA,Fa,No,BLQ,12.743633842525867,Rec,6.684506656824126,7.808145364123843,GasA,Gd,Y,SBrkr,1.0,13.236142518909933,3,1,TA,6,Min1,1,Po,Attchd,1967.0,RFn,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,5,2009,WD,Normal,15.305801939760288,2.0,8.566242862974532,0.5,0.8961538461538462,0,42,1.0
