,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF
415,60,RL,6.968980585391403,20.347947765898184,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,15.179713812657004,15.179713812657004,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.020909424392293,TA,TA,PConc,Gd,TA,No,GLQ,11.766932023929055,Unf,1.0,10.192819749847509,GasA,Ex,Y,SBrkr,1.0,14.807915669253381,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1998.0,RFn,2.194317637875777,11.231351739686412,TA,TA,Y,1.0,1.0,2.820334103642824,15.196880574832942,WD,Normal,16.142417501398754,2.687259219708678,9.567309925236039
416,20,RL,6.831327892742091,21.159547234393134,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.185965540731983,15.184403604277843,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.914940018959451,Gd,TA,PConc,Gd,TA,No,GLQ,13.785336102056721,Unf,1.0,8.77494479144778,GasA,Ex,Y,SBrkr,1.0,14.189203207575114,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2002.0,RFn,2.194317637875777,11.639381842157233,TA,TA,Y,1.0,1.0,2.820334103642824,15.196880574832942,WD,Normal,16.348758304082303,2.5409627556327754,8.920955300440632
417,20,RL,7.098626104970388,21.316891583056414,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.184403604277843,15.184403604277843,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.873203454932757,Gd,TA,PConc,Gd,TA,Mn,GLQ,5.137710644618417,Unf,1.0,14.238325468066865,GasA,Ex,Y,SBrkr,1.0,14.286770239906332,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,TA,Attchd,2001.0,RFn,2.194317637875777,11.775536258885502,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Family,16.471945452989694,2.194317637875777,9.881411175249276
418,20,RL,1.0,22.884040777289897,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,15.1482947440103,15.1482947440103,Gable,CompShg,MetalSd,MetalSd,BrkFace,7.1236810031695965,TA,TA,BrkTil,Gd,TA,Av,GLQ,11.847718285666259,Unf,1.0,9.881411175249276,GasA,TA,Y,SBrkr,1.0,12.852507590465331,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1978.0,Unf,1.7304631471189666,10.343376664189085,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,14.879946067267607,1.7304631471189666,7.02174235239564
419,20,RL,7.1236810031695965,19.46468424021695,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,15.149872093127607,15.149872093127607,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.969939052451073,TA,TA,CBlock,TA,TA,No,ALQ,12.185427995409277,BLQ,7.02174235239564,8.216434458396561,GasA,TA,Y,SBrkr,1.0,12.873853100981355,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1979.0,Unf,2.194317637875777,10.973694289095654,TA,TA,Y,1.0,1.0,3.885846472488202,15.196880574832942,WD,Normal,14.90364144296714,2.194317637875777,1.0
420,20,RL,7.448232316019433,21.494064215065762,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.185965540731983,15.185965540731983,Hip,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,13.726948993886586,Unf,1.0,10.286967630227565,GasA,Ex,Y,SBrkr,1.0,14.517624227381031,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2002.0,RFn,2.5409627556327754,13.719875187931827,TA,TA,Y,1.0,1.0,3.750250297485029,15.196880574832942,WD,Normal,16.68414459916363,2.5409627556327754,10.42593422668958
421,60,RL,1.0,21.722550153649287,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,15.187526814497952,15.187526814497952,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.081454683660327,Gd,TA,PConc,Gd,TA,Av,Unf,1.0,Unf,1.0,13.311549835365874,GasA,Ex,Y,SBrkr,1.0,15.459779975799751,2.820334103642824,1.7304631471189666,Gd,3.6025944687727294,Typ,1.7304631471189666,Gd,BuiltIn,2003.0,RFn,2.194317637875777,11.607780484836361,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Normal,16.759309198893163,2.3782017963726023,10.207511306740143
422,60,RL,6.968980585391403,20.347501830383198,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.185965540731983,15.185965540731983,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.640795289083194,GasA,Ex,Y,SBrkr,1.0,14.725569852511391,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2002.0,RFn,2.194317637875777,11.515640585342503,TA,TA,Y,1.0,1.0,4.0113402432628344,15.196880574832942,WD,Normal,15.975325661521882,2.3782017963726023,6.285266416806648
423,60,RL,1.0,21.347240908682487,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.184403604277843,15.184403604277843,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.963790507898489,GasA,Ex,Y,SBrkr,1.0,14.973814110862115,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2001.0,RFn,2.194317637875777,11.775536258885502,TA,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,16.278076421030008,2.3782017963726023,10.018059074748715
424,20,RL,7.448232316019433,22.74553971588407,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,15.18127774085417,15.182841004523032,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.693814389412918,Gd,TA,PConc,Gd,TA,Gd,GLQ,13.755098961038971,Unf,1.0,9.274265741119429,GasA,Ex,Y,SBrkr,1.0,14.328619417575672,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.7304631471189666,TA,Attchd,1999.0,Fin,2.194317637875777,11.376854189435692,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Normal,16.461920161433454,2.5409627556327754,8.73710005749876
425,20,RL,1.0,21.869511264433186,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,15.185965540731983,15.187526814497952,Hip,CompShg,HdBoard,HdBoard,BrkFace,8.672744986667857,Gd,TA,PConc,Ex,TA,Gd,GLQ,14.01162801044176,Unf,1.0,11.072964688066048,GasA,Ex,Y,SBrkr,1.0,14.90364144296714,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,2002.0,Fin,2.194317637875777,11.38663340402758,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Normal,17.15096240602865,2.5409627556327754,10.308253470184335
426,20,RL,6.968980585391403,20.347947765898184,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.178149219316415,15.179713812657004,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.200959587116674,Gd,TA,PConc,Gd,TA,Av,GLQ,13.424147889890671,Unf,1.0,10.072418929401417,GasA,Ex,Y,SBrkr,1.0,14.133104708987483,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1997.0,Unf,2.194317637875777,11.327475030923495,TA,TA,Y,1.0,1.0,3.6025944687727294,15.196880574832942,WD,Normal,16.301393048689356,2.5409627556327754,8.836797333082112
427,20,RL,7.337529394588084,20.953155697901853,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,15.193765294899782,15.193765294899782,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.873203454932757,Gd,TA,PConc,Gd,TA,Av,GLQ,14.258591953864961,Unf,1.0,7.65495044352145,GasA,Ex,Y,SBrkr,1.0,14.500680261547027,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,2007.0,RFn,2.5409627556327754,12.541317584499387,TA,TA,Y,1.0,1.0,1.7304631471189666,15.196880574832942,WD,Normal,16.68414459916363,2.5409627556327754,9.539411368803783
428,60,RL,7.337529394588084,21.281602966746327,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,15.193765294899782,15.193765294899782,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,11.775536258885502,GasA,Ex,Y,SBrkr,1.0,14.088841337933168,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,Gd,BuiltIn,2007.0,Fin,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,15.189087426187385,2.3782017963726023,8.27827898532087
429,20,RL,7.221213632878419,21.138142841550657,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,15.119785966903773,15.13723429091449,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,GLQ,10.709707014877205,Unf,1.0,11.805463148214445,GasA,TA,Y,SBrkr,1.0,13.520613498455962,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Min1,1.0,No,2Types,1968.0,Fin,1.7304631471189666,11.487444346097531,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,15.429197936050382,2.194317637875777,9.511219710154148
430,180,RM,5.745132396064701,17.174330837742275,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,15.19064737641105,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.221213632878419,TA,TA,Wood,Gd,TA,Gd,GLQ,11.501575267176273,Unf,1.0,1.0,GasA,Gd,Y,SBrkr,1.0,13.322184880517035,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Basment,2005.0,Fin,2.194317637875777,11.396380943459564,TA,TA,Y,1.0,1.0,2.820334103642824,15.196880574832942,WD,Normal,14.532618159190152,2.194317637875777,5.3809460334448715
431,20,RL,6.80273872401839,19.1616689588315,Pave,Reg,HLS,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,15.118195633475512,15.118195633475512,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,10.26551962831099,Rec,9.539411368803783,10.03369954226849,GasA,TA,Y,FuseA,1.0,12.756262399878192,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1959.0,Unf,1.7304631471189666,10.178050664421775,TA,TA,Y,1.0,1.0,2.5409627556327754,15.196880574832942,WD,Normal,14.773104453393026,1.7304631471189666,1.0
432,20,RL,6.968980585391403,21.52990365476801,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,15.103851511653946,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,Fa,TA,Mn,Rec,13.338074434417361,Unf,1.0,1.0,GasA,TA,Y,FuseA,1.0,14.028935266168922,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Min1,1.0,No,Attchd,1950.0,RFn,1.7304631471189666,9.047888977723783,TA,TA,Y,1.0,12.831021744455525,3.2596737867230705,15.196880574832942,WD,Normal,15.821721294540218,2.194317637875777,9.622253717854797
433,90,RL,6.831327892742091,21.22909715132149,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,15.118195633475512,15.118195633475512,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.07328940298831,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,14.641295486615496,GasA,TA,Y,SBrkr,1.0,14.641295486615496,3.2596737867230705,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,No,0,No,1.0,1.0,No,No,Y,1.0,1.0,3.6025944687727294,15.196880574832942,WD,Normal,16.86542151024411,2.194317637875777,1.0
434,20,RL,6.968980585391403,21.52990365476801,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,15.11342049157323,15.11342049157323,Hip,CompShg,HdBoard,HdBoard,BrkFace,9.684972117808226,TA,TA,CBlock,TA,TA,No,Rec,11.496872282215678,Unf,1.0,11.75830365760641,GasA,Ex,Y,SBrkr,1.0,14.420522821140821,2.194317637875777,1.7304631471189666,TA,3.440268378362637,Min1,1.7304631471189666,TA,Attchd,1956.0,Unf,1.7304631471189666,10.125735246126716,TA,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,16.154510159250883,1.7304631471189666,1.0
435,50,RL,6.172534928709971,20.101529284721725,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,15.08945103488394,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.85191217685538,Unf,1.0,7.533131230124546,GasA,Ex,Y,SBrkr,1.0,13.874483115841695,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,2.194317637875777,Gd,Detchd,1940.0,Unf,1.7304631471189666,9.6582707430638,TA,TA,Y,1.0,1.0,3.750250297485029,15.196880574832942,WD,Normal,15.210866812259452,1.7304631471189666,7.314734756825906
436,50,RH,6.968980585391403,19.09729727004672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,15.084638269147439,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,BrkFace,7.404586972566442,TA,TA,PConc,TA,Fa,No,LwQ,12.614566638515486,Unf,1.0,1.0,GasA,TA,Y,SBrkr,1.0,13.806114542235896,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,2.194317637875777,Gd,Basment,1938.0,Unf,1.7304631471189666,9.604063356421523,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Abnorml,15.335913389886391,1.9822467037532343,6.5270737381589985
437,70,RL,6.093856518007759,18.732856302776586,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,15.079819169923036,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.666210847537995,GasA,Gd,Y,FuseF,1.0,13.745741320974158,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1926.0,Unf,1.7304631471189666,8.873203454932757,Fa,TA,Y,1.0,1.0,2.5409627556327754,15.196880574832942,WD,Normal,14.898576873252846,1.9822467037532343,10.865134788128456
438,30,RL,6.80273872401839,20.26878766372869,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,15.049149951577919,15.182841004523032,Gable,CompShg,Stucco,Stucco,None,1.0,Gd,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.561460487077868,GasA,Ex,Y,SBrkr,1.0,13.722234748500732,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1916.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.885846472488202,15.196880574832942,WD,Normal,15.257108016824253,1.7304631471189666,8.873203454932757
439,70,RL,6.460736201340262,19.57449222695453,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,15.052390426868463,15.1671783900609,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,1.0,Unf,1.0,11.74097393831022,GasA,Ex,Y,SBrkr,1.0,13.712786725393208,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1918.0,Unf,1.7304631471189666,9.263917622663177,Fa,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,14.90364144296714,1.7304631471189666,10.087756729969003
440,50,RL,6.684506656824126,22.151366294593952,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,15.087847482241104,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,12.252502530148577,Unf,1.0,7.881187323763808,GasA,Ex,Y,SBrkr,1.0,14.434008703823304,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Min2,2.194317637875777,TA,Detchd,1961.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,2.194317637875777,15.196880574832942,WD,Normal,15.769997950044376,2.3782017963726023,8.762392291686519
441,20,RL,7.221213632878419,22.447297486241364,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4,15.119785966903773,15.119785966903773,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,12.4835501066498,Unf,1.0,11.169007130464756,GasA,Ex,Y,SBrkr,1.0,13.817604052951612,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1960.0,Unf,1.7304631471189666,10.080098411791417,TA,TA,Y,1.0,1.0,3.2596737867230705,15.196880574832942,WD,Normal,15.951212383962014,1.7304631471189666,11.732272285545115
442,90,RL,1.0,20.06988764591378,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,15.087847482241104,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,LwQ,9.567309925236039,Unf,1.0,12.046830282882052,GasA,Ex,Y,SBrkr,1.0,15.866244839671959,3.055641538058108,2.194317637875777,TA,4.237728197698832,Typ,2.194317637875777,Gd,Detchd,1940.0,Unf,2.194317637875777,10.715841640087826,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,16.909475732500745,2.3782017963726023,6.59142712460611
443,20,RL,6.968980585391403,20.50142835308321,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,5,6,15.110233605762662,15.110233605762662,Gable,CompShg,BrkFace,BrkFace,None,1.0,TA,Gd,BrkTil,TA,TA,Mn,Rec,8.538897810304354,ALQ,12.124583303406709,9.72889799237455,GasA,Ex,Y,SBrkr,1.0,13.42672210601488,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,1954.0,Unf,1.7304631471189666,10.65390077895301,TA,TA,Y,1.0,1.0,3.885846472488202,15.196880574832942,WD,Family,15.517346770800748,2.194317637875777,1.0
444,20,RL,7.448232316019433,22.046242313654318,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,15.119785966903773,15.119785966903773,Gable,CompShg,HdBoard,Plywood,Stone,8.216434458396561,TA,TA,CBlock,TA,TA,No,LwQ,6.831327892742091,BLQ,12.753109857707855,11.83088556721427,GasA,TA,Y,SBrkr,1.0,14.422452519028221,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,1960.0,Fin,2.194317637875777,11.07838292328306,TA,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,16.622536281270083,2.5409627556327754,9.763534317352567
445,50,RL,7.172972078519893,22.704788187844493,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,15.102254250439458,15.19064737641105,Gable,CompShg,BrkComm,Brk Cmn,None,1.0,TA,TA,BrkTil,TA,TA,No,BLQ,10.118180873967548,Rec,11.307493576715228,9.585749373306383,GasW,Fa,N,SBrkr,1.0,14.348374421735345,2.5409627556327754,1.7304631471189666,Fa,3.440268378362637,Maj2,1.7304631471189666,TA,Attchd,1949.0,Unf,1.7304631471189666,9.986510387427588,TA,TA,Y,1.0,1.0,3.885846472488202,15.196880574832942,WD,Normal,16.006823490327662,2.5409627556327754,7.244955797756471
446,20,RL,7.65495044352145,23.19810794311379,Pave,Reg,Bnk,AllPub,Corner,Mod,Crawfor,PosA,Norm,1Fam,1Story,6,5,15.110233605762662,15.110233605762662,Gable,CompShg,HdBoard,HdBoard,Stone,10.835883259370169,TA,TA,PConc,TA,TA,Av,LwQ,12.452540454604854,BLQ,10.922772885913934,7.469749997220178,GasA,Ex,Y,SBrkr,1.0,15.032904339689345,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,2.194317637875777,Gd,Basment,1954.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,1.7304631471189666,15.196880574832942,WD,Normal,16.721905643807695,2.3782017963726023,9.114592997374732
447,160,RM,5.137710644618417,14.739719688560557,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,15.151448765245362,15.151448765245362,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,11.35226609224141,GasA,TA,Y,SBrkr,1.0,13.21428102996633,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,TA,Detchd,1980.0,Unf,2.194317637875777,11.018228076426249,TA,TA,Y,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,14.397284106327616,1.7304631471189666,9.856575964639738
448,160,RM,5.137710644618417,14.27874229840466,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,15.151448765245362,15.170316253871071,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,11.121375089378052,Unf,1.0,7.448232316019433,GasA,TA,Y,SBrkr,1.0,13.715151178829135,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.7304631471189666,TA,Attchd,1980.0,Fin,2.194317637875777,11.072964688066048,TA,TA,Y,1.0,1.0,3.885846472488202,15.196880574832942,WD,Normal,14.838961541332829,2.3782017963726023,8.824546029563345
449,160,RM,5.137710644618417,14.51950192322981,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,15.151448765245362,15.151448765245362,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,Gd,TA,No,Unf,1.0,Unf,1.0,11.566662694791551,GasA,TA,Y,SBrkr,1.0,13.715151178829135,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,TA,Attchd,1980.0,Fin,2.194317637875777,11.072964688066048,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,14.838961541332829,1.9822467037532343,8.538897810304354
450,80,RL,1.0,22.12905063680804,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,15.160894616295455,15.160894616295455,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.530047046365183,TA,Gd,CBlock,TA,TA,No,ALQ,11.029256998621547,Unf,1.0,7.986732432057258,GasA,Gd,Y,SBrkr,1.0,15.154600081009745,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,TA,BuiltIn,1986.0,Fin,2.194317637875777,11.277269183141886,TA,TA,Y,1.0,14.302771429436175,2.820334103642824,15.196880574832942,WD,Normal,15.961383916132556,2.687259219708678,11.332449655591146
451,20,RL,1.0,23.22204923426501,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,15.13723429091449,15.196880574832942,Hip,CompShg,BrkFace,BrkFace,None,1.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,12.51765680615822,ALQ,10.829997546645748,11.657293985259306,GasA,TA,Y,SBrkr,1.0,15.713493383965268,2.5409627556327754,1.7304631471189666,Ex,3.440268378362637,Min1,2.194317637875777,Gd,Attchd,1971.0,Fin,2.194317637875777,11.520314560548853,TA,TA,Y,1.0,1.0,3.440268378362637,15.196880574832942,WD,Normal,17.60961077963666,2.5409627556327754,10.35034917822932
452,70,RM,6.357203202420049,20.307638982816677,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,15.023122182650834,15.171884182186483,Gambrel,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.368345492708144,GasA,Ex,N,SBrkr,10.118180873967548,15.43650217995037,3.055641538058108,1.7304631471189666,Gd,4.0113402432628344,Typ,1.0,No,Detchd,1998.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,4.128238685769432,15.196880574832942,WD,Normal,16.039308376691416,2.194317637875777,12.16654014453778
453,30,C (all),6.684506656824126,20.953155697901853,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,15.063709530107962,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.616842895097365,GasA,Fa,N,FuseP,1.0,11.616842895097365,2.194317637875777,1.7304631471189666,TA,2.820334103642824,Typ,1.0,No,Detchd,1940.0,Unf,1.7304631471189666,9.103593650252291,TA,TA,N,1.0,1.0,3.055641538058108,15.196880574832942,WD,Normal,13.508076870014259,1.7304631471189666,7.02174235239564
